child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Gibi = Hebén,Airén,,SNP (10K genome-wide),SNP,10122,1085,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1085; mismatches=0/10122; KING kinship=0.2712; IBS0=0; Previously: Lacombe et al. 2013
Alarije,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,1151,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1151; mismatches=1/10207; KING kinship=0.2734; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Alarije,,SNP (10K genome-wide),SNP,10207,1151,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1151; mismatches=1/10207; KING kinship=0.2734; IBS0=0; Previously: Lacombe et al. 2013
Albillo Real,Madeleine Salomon = Agostenga blanc,,SNP (10K genome-wide),SNP,10199,1352,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1352; mismatches=3/10199; KING kinship=0.2554; IBS0=0; Previously: Lacombe et al. 2013
Madeleine Salomon = Agostenga blanc,Albillo Real,,SNP (10K genome-wide),SNP,10199,1352,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1352; mismatches=3/10199; KING kinship=0.2554; IBS0=0; Previously: Lacombe et al. 2013
Moscato d'Adda (Spain),Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10068,971,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=971; mismatches=4/10068; KING kinship=0.2446; IBS0=0
Muscat d'Alexandrie,Moscato d'Adda (Spain),,SNP (10K genome-wide),SNP,10068,971,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=971; mismatches=4/10068; KING kinship=0.2446; IBS0=0
Aledo,Valencí blanco,,SNP (10K genome-wide),SNP,10206,1495,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1495; mismatches=1/10206; KING kinship=0.2644; IBS0=0; Previously: Lacombe et al. 2013
Valencí blanco,Aledo,,SNP (10K genome-wide),SNP,10206,1495,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1495; mismatches=1/10206; KING kinship=0.2644; IBS0=0; Previously: Lacombe et al. 2013
Aledo,Aledo Real,,SNP (10K genome-wide),SNP,10205,1653,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1653; mismatches=0/10205; KING kinship=0.2437; IBS0=0
Aledo Real,Aledo,,SNP (10K genome-wide),SNP,10205,1653,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1653; mismatches=0/10205; KING kinship=0.2437; IBS0=0
Alfrocheiro preto,Juan García,,SNP (10K genome-wide),SNP,10182,1073,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1073; mismatches=4/10182; KING kinship=0.2397; IBS0=0
Juan García,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10182,1073,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1073; mismatches=4/10182; KING kinship=0.2397; IBS0=0
Alfrocheiro preto,Allarén,,SNP (10K genome-wide),SNP,10196,1026,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1026; mismatches=1/10196; KING kinship=0.2543; IBS0=0
Allarén,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10196,1026,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1026; mismatches=1/10196; KING kinship=0.2543; IBS0=0
Alfrocheiro preto,Trincadeira das Pratas,,SNP (10K genome-wide),SNP,10207,1024,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1024; mismatches=0/10207; KING kinship=0.2744; IBS0=0
Trincadeira das Pratas,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10207,1024,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1024; mismatches=0/10207; KING kinship=0.2744; IBS0=0
Alphonse Lavallée,Gros Colman,,SNP (10K genome-wide),SNP,10077,1135,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1135; mismatches=1/10077; KING kinship=0.2845; IBS0=0; Previously: Lacombe et al. 2013
Gros Colman,Alphonse Lavallée,,SNP (10K genome-wide),SNP,10077,1135,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1135; mismatches=1/10077; KING kinship=0.2845; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Borraçal,,SNP (10K genome-wide),SNP,10207,1777,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1777; mismatches=4/10207; KING kinship=0.258; IBS0=0; Previously: Lacombe et al. 2013
Borraçal,Amaral,,SNP (10K genome-wide),SNP,10207,1777,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1777; mismatches=4/10207; KING kinship=0.258; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Douradinha,,SNP (10K genome-wide),SNP,10204,1632,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1632; mismatches=3/10204; KING kinship=0.2546; IBS0=0; Previously: Lacombe et al. 2013
Douradinha,Amaral,,SNP (10K genome-wide),SNP,10204,1632,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1632; mismatches=3/10204; KING kinship=0.2546; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Loureiro,,SNP (10K genome-wide),SNP,10207,1793,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1793; mismatches=3/10207; KING kinship=0.2538; IBS0=0; Previously: Lacombe et al. 2013
Loureiro,Amaral,,SNP (10K genome-wide),SNP,10207,1793,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1793; mismatches=3/10207; KING kinship=0.2538; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Vinhão,,SNP (10K genome-wide),SNP,10206,1810,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1810; mismatches=3/10206; KING kinship=0.2298; IBS0=0; Previously: Lacombe et al. 2013
Vinhão,Amaral,,SNP (10K genome-wide),SNP,10206,1810,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1810; mismatches=3/10206; KING kinship=0.2298; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Cainho,,SNP (10K genome-wide),SNP,10198,2250,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2250; mismatches=2/10198; KING kinship=0.2587; IBS0=0; Previously: Lacombe et al. 2013
Cainho,Amaral,,SNP (10K genome-wide),SNP,10198,2250,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2250; mismatches=2/10198; KING kinship=0.2587; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Touriga nacional,,SNP (10K genome-wide),SNP,10207,1704,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1704; mismatches=1/10207; KING kinship=0.2413; IBS0=0; Previously: Lacombe et al. 2013
Touriga nacional,Amaral,,SNP (10K genome-wide),SNP,10207,1704,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1704; mismatches=1/10207; KING kinship=0.2413; IBS0=0; Previously: Lacombe et al. 2013
Amaral,Tressot,,SNP (10K genome-wide),SNP,10207,1872,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1872; mismatches=0/10207; KING kinship=0.2569; IBS0=0; Previously: Lacombe et al. 2013
Tressot,Amaral,,SNP (10K genome-wide),SNP,10207,1872,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1872; mismatches=0/10207; KING kinship=0.2569; IBS0=0; Previously: Lacombe et al. 2013
Aouillat,Manseng noir,,SNP (10K genome-wide),SNP,10205,1757,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1757; mismatches=2/10205; KING kinship=0.2798; IBS0=0; Previously: Lacombe et al. 2013
Manseng noir,Aouillat,,SNP (10K genome-wide),SNP,10205,1757,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1757; mismatches=2/10205; KING kinship=0.2798; IBS0=0; Previously: Lacombe et al. 2013
Argant,Zimmerttraube Grau Rauchfarbig,,SNP (10K genome-wide),SNP,10196,1195,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1195; mismatches=1/10196; KING kinship=0.2893; IBS0=0
Zimmerttraube Grau Rauchfarbig,Argant,,SNP (10K genome-wide),SNP,10196,1195,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1195; mismatches=1/10196; KING kinship=0.2893; IBS0=0
Arinto do Dão,Gibi = Hebén,,SNP (10K genome-wide),SNP,10106,836,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=836; mismatches=1/10106; KING kinship=0.2688; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Arinto do Dão,,SNP (10K genome-wide),SNP,10106,836,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=836; mismatches=1/10106; KING kinship=0.2688; IBS0=0; Previously: Lacombe et al. 2013
Arinto do Dão,Borrado das moscas,,SNP (10K genome-wide),SNP,10206,1028,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1028; mismatches=0/10206; KING kinship=0.2754; IBS0=0; Previously: Lacombe et al. 2013
Borrado das moscas,Arinto do Dão,,SNP (10K genome-wide),SNP,10206,1028,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1028; mismatches=0/10206; KING kinship=0.2754; IBS0=0; Previously: Lacombe et al. 2013
Arinto do Dão,Cercial du Dão,,SNP (10K genome-wide),SNP,10200,1202,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1202; mismatches=0/10200; KING kinship=0.3337; IBS0=0; Previously: Lacombe et al. 2013
Cercial du Dão,Arinto do Dão,,SNP (10K genome-wide),SNP,10200,1202,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1202; mismatches=0/10200; KING kinship=0.3337; IBS0=0; Previously: Lacombe et al. 2013
Arinto do Dão,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10200,1235,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1235; mismatches=0/10200; KING kinship=0.2625; IBS0=0; Previously: Lacombe et al. 2013
Alfrocheiro preto,Arinto do Dão,,SNP (10K genome-wide),SNP,10200,1235,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1235; mismatches=0/10200; KING kinship=0.2625; IBS0=0; Previously: Lacombe et al. 2013
Arinto do Dão,Vital,,SNP (10K genome-wide),SNP,10108,1518,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1518; mismatches=0/10108; KING kinship=0.2781; IBS0=0; Previously: Lacombe et al. 2013
Vital,Arinto do Dão,,SNP (10K genome-wide),SNP,10108,1518,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1518; mismatches=0/10108; KING kinship=0.2781; IBS0=0; Previously: Lacombe et al. 2013
Arinto tinto (Collection Soares Franco),Tortozón,,SNP (10K genome-wide),SNP,10172,1001,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1001; mismatches=0/10172; KING kinship=0.24; IBS0=0; Previously: Lacombe et al. 2013
Tortozón,Arinto tinto (Collection Soares Franco),,SNP (10K genome-wide),SNP,10172,1001,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1001; mismatches=0/10172; KING kinship=0.24; IBS0=0; Previously: Lacombe et al. 2013
Asma,Kokurdes belyi,,SNP (10K genome-wide),SNP,10199,1455,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1455; mismatches=1/10199; KING kinship=0.2691; IBS0=0
Kokurdes belyi,Asma,,SNP (10K genome-wide),SNP,10199,1455,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1455; mismatches=1/10199; KING kinship=0.2691; IBS0=0
Attiki,Alphonse Lavallée,,SNP (10K genome-wide),SNP,10176,1264,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1264; mismatches=0/10176; KING kinship=0.2598; IBS0=0; Previously: Lacombe et al. 2013
Alphonse Lavallée,Attiki,,SNP (10K genome-wide),SNP,10176,1264,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1264; mismatches=0/10176; KING kinship=0.2598; IBS0=0; Previously: Lacombe et al. 2013
Bacchus,Müller-Thurgau,,SNP (10K genome-wide),SNP,10207,2502,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2502; mismatches=1/10207; KING kinship=0.2321; IBS0=0; Previously: Lacombe et al. 2013
Müller-Thurgau,Bacchus,,SNP (10K genome-wide),SNP,10207,2502,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2502; mismatches=1/10207; KING kinship=0.2321; IBS0=0; Previously: Lacombe et al. 2013
Baga,Arinto do Dão,,SNP (10K genome-wide),SNP,10206,1241,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1241; mismatches=0/10206; KING kinship=0.2464; IBS0=0; Previously: Lacombe et al. 2013
Arinto do Dão,Baga,,SNP (10K genome-wide),SNP,10206,1241,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1241; mismatches=0/10206; KING kinship=0.2464; IBS0=0; Previously: Lacombe et al. 2013
Bajor kék,Blank blauer,,SNP (10K genome-wide),SNP,10204,1403,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1403; mismatches=1/10204; KING kinship=0.2878; IBS0=0; Previously: Lacombe et al. 2013
Blank blauer,Bajor kék,,SNP (10K genome-wide),SNP,10204,1403,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1403; mismatches=1/10204; KING kinship=0.2878; IBS0=0; Previously: Lacombe et al. 2013
Bajor kék,Goher,,SNP (10K genome-wide),SNP,10057,1536,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1536; mismatches=1/10057; KING kinship=0.2476; IBS0=0; Previously: Lacombe et al. 2013
Goher,Bajor kék,,SNP (10K genome-wide),SNP,10057,1536,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1536; mismatches=1/10057; KING kinship=0.2476; IBS0=0; Previously: Lacombe et al. 2013
Balouti (Abbaye de Latroun),Garnacha tinta = Grenache,,SNP (10K genome-wide),SNP,10119,1071,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1071; mismatches=1/10119; KING kinship=0.2708; IBS0=0; Previously: Lacombe et al. 2013
Garnacha tinta = Grenache,Balouti (Abbaye de Latroun),,SNP (10K genome-wide),SNP,10119,1071,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1071; mismatches=1/10119; KING kinship=0.2708; IBS0=0; Previously: Lacombe et al. 2013
Barlinka faux (Almeria),Alphonse Lavallée,,SNP (10K genome-wide),SNP,10205,1415,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1415; mismatches=2/10205; KING kinship=0.2632; IBS0=0; Previously: Lacombe et al. 2013
Alphonse Lavallée,Barlinka faux (Almeria),,SNP (10K genome-wide),SNP,10205,1415,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1415; mismatches=2/10205; KING kinship=0.2632; IBS0=0; Previously: Lacombe et al. 2013
Baserri,Gros Manseng,,SNP (10K genome-wide),SNP,10207,2105,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2105; mismatches=2/10207; KING kinship=0.271; IBS0=0; Previously: Lacombe et al. 2013
Gros Manseng,Baserri,,SNP (10K genome-wide),SNP,10207,2105,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2105; mismatches=2/10207; KING kinship=0.271; IBS0=0; Previously: Lacombe et al. 2013
Basilikumtraube,Chasselas,,SNP (10K genome-wide),SNP,10112,2115,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2115; mismatches=3/10112; KING kinship=0.2522; IBS0=0; Previously: Lacombe et al. 2013
Chasselas,Basilikumtraube,,SNP (10K genome-wide),SNP,10112,2115,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2115; mismatches=3/10112; KING kinship=0.2522; IBS0=0; Previously: Lacombe et al. 2013
Basilikumtraube,Pinot noir,,SNP (10K genome-wide),SNP,10207,1720,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1720; mismatches=0/10207; KING kinship=0.2562; IBS0=0; Previously: Lacombe et al. 2013
Pinot noir,Basilikumtraube,,SNP (10K genome-wide),SNP,10207,1720,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1720; mismatches=0/10207; KING kinship=0.2562; IBS0=0; Previously: Lacombe et al. 2013
Bastardo espanhol,Gibi = Hebén,,SNP (10K genome-wide),SNP,10108,837,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=837; mismatches=2/10108; KING kinship=0.2469; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Bastardo espanhol,,SNP (10K genome-wide),SNP,10108,837,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=837; mismatches=2/10108; KING kinship=0.2469; IBS0=0; Previously: Lacombe et al. 2013
Bastardo espanhol,Trousseau,,SNP (10K genome-wide),SNP,10176,1114,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1114; mismatches=1/10176; KING kinship=0.2777; IBS0=0; Previously: Lacombe et al. 2013
Trousseau,Bastardo espanhol,,SNP (10K genome-wide),SNP,10176,1114,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1114; mismatches=1/10176; KING kinship=0.2777; IBS0=0; Previously: Lacombe et al. 2013
Bastardo Magaratchskii,Saperavi,,SNP (10K genome-wide),SNP,10166,1217,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1217; mismatches=3/10166; KING kinship=0.2746; IBS0=0; Previously: Lacombe et al. 2013
Saperavi,Bastardo Magaratchskii,,SNP (10K genome-wide),SNP,10166,1217,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1217; mismatches=3/10166; KING kinship=0.2746; IBS0=0; Previously: Lacombe et al. 2013
Bastardo Magaratchskii,Trousseau,,SNP (10K genome-wide),SNP,10201,1185,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1185; mismatches=0/10201; KING kinship=0.2707; IBS0=0; Previously: Lacombe et al. 2013
Trousseau,Bastardo Magaratchskii,,SNP (10K genome-wide),SNP,10201,1185,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1185; mismatches=0/10201; KING kinship=0.2707; IBS0=0; Previously: Lacombe et al. 2013
Béclan,Chasselas,,SNP (10K genome-wide),SNP,10178,1955,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1955; mismatches=2/10178; KING kinship=0.2645; IBS0=0; Previously: Lacombe et al. 2013
Chasselas,Béclan,,SNP (10K genome-wide),SNP,10178,1955,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1955; mismatches=2/10178; KING kinship=0.2645; IBS0=0; Previously: Lacombe et al. 2013
Benedicto falso,Benedicto,,SNP (10K genome-wide),SNP,10189,1409,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1409; mismatches=0/10189; KING kinship=0.2443; IBS0=0; Previously: Ibañez et al. 2012
Benedicto,Benedicto falso,,SNP (10K genome-wide),SNP,10189,1409,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1409; mismatches=0/10189; KING kinship=0.2443; IBS0=0; Previously: Ibañez et al. 2012
Bermejuela,Malvasia volcánica,,SNP (10K genome-wide),SNP,10181,1462,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1462; mismatches=0/10181; KING kinship=0.249; IBS0=0
Malvasia volcánica,Bermejuela,,SNP (10K genome-wide),SNP,10181,1462,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1462; mismatches=0/10181; KING kinship=0.249; IBS0=0
Bermestia bianca,Lignan,,SNP (10K genome-wide),SNP,10148,1366,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1366; mismatches=2/10148; KING kinship=0.3027; IBS0=0; Previously: Lacombe et al. 2013
Lignan,Bermestia bianca,,SNP (10K genome-wide),SNP,10148,1366,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1366; mismatches=2/10148; KING kinship=0.3027; IBS0=0; Previously: Lacombe et al. 2013
Bezoul el Aouda,Abouhou,,SNP (10K genome-wide),SNP,10204,1562,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1562; mismatches=3/10204; KING kinship=0.2648; IBS0=0; Previously: Lacombe et al. 2013
Abouhou,Bezoul el Aouda,,SNP (10K genome-wide),SNP,10204,1562,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1562; mismatches=3/10204; KING kinship=0.2648; IBS0=0; Previously: Lacombe et al. 2013
Bezoul el Aouda,Dedo de Dama,,SNP (10K genome-wide),SNP,10195,1478,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1478; mismatches=2/10195; KING kinship=0.2489; IBS0=0; Previously: Lacombe et al. 2013
Dedo de Dama,Bezoul el Aouda,,SNP (10K genome-wide),SNP,10195,1478,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1478; mismatches=2/10195; KING kinship=0.2489; IBS0=0; Previously: Lacombe et al. 2013
Bicane,Calabre,,SNP (10K genome-wide),SNP,10207,1280,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1280; mismatches=2/10207; KING kinship=0.2533; IBS0=0; Previously: Lacombe et al. 2013
Calabre,Bicane,,SNP (10K genome-wide),SNP,10207,1280,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1280; mismatches=2/10207; KING kinship=0.2533; IBS0=0; Previously: Lacombe et al. 2013
Bicane,Italia,,SNP (10K genome-wide),SNP,10203,1238,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1238; mismatches=1/10203; KING kinship=0.2472; IBS0=0; Previously: Lacombe et al. 2013
Italia,Bicane,,SNP (10K genome-wide),SNP,10203,1238,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1238; mismatches=1/10203; KING kinship=0.2472; IBS0=0; Previously: Lacombe et al. 2013
Bicane,Palestina Oberlin I,,SNP (10K genome-wide),SNP,10192,1276,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1276; mismatches=1/10192; KING kinship=0.2598; IBS0=0; Previously: Lacombe et al. 2013
Palestina Oberlin I,Bicane,,SNP (10K genome-wide),SNP,10192,1276,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1276; mismatches=1/10192; KING kinship=0.2598; IBS0=0; Previously: Lacombe et al. 2013
Bicane,Cornichon blanc (non-identified),,SNP (10K genome-wide),SNP,10207,1743,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1743; mismatches=1/10207; KING kinship=0.2503; IBS0=0
Big Perlon,Perlon,,SNP (10K genome-wide),SNP,10207,1542,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1542; mismatches=1/10207; KING kinship=0.2548; IBS0=0; Previously: Lacombe et al. 2013
Perlon,Big Perlon,,SNP (10K genome-wide),SNP,10207,1542,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1542; mismatches=1/10207; KING kinship=0.2548; IBS0=0; Previously: Lacombe et al. 2013
Black monukka,Pardina,,SNP (10K genome-wide),SNP,10126,1443,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1443; mismatches=4/10126; KING kinship=0.2437; IBS0=0; Previously: Lacombe et al. 2013
Pardina,Black monukka,,SNP (10K genome-wide),SNP,10126,1443,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1443; mismatches=4/10126; KING kinship=0.2437; IBS0=0; Previously: Lacombe et al. 2013
Black monukka,Attiki,,SNP (10K genome-wide),SNP,10207,1624,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1624; mismatches=2/10207; KING kinship=0.2109; IBS0=0; Previously: Lacombe et al. 2013
Attiki,Black monukka,,SNP (10K genome-wide),SNP,10207,1624,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1624; mismatches=2/10207; KING kinship=0.2109; IBS0=0; Previously: Lacombe et al. 2013
Black Morocco,Teta de vaca (Spain),,SNP (10K genome-wide),SNP,10161,1255,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1255; mismatches=4/10161; KING kinship=0.2566; IBS0=0
Teta de vaca (Spain),Black Morocco,,SNP (10K genome-wide),SNP,10161,1255,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1255; mismatches=4/10161; KING kinship=0.2566; IBS0=0
Black Morocco,Gros Maroc,,SNP (10K genome-wide),SNP,10143,1014,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1014; mismatches=3/10143; KING kinship=0.266; IBS0=0; Previously: Lacombe et al. 2013
Gros Maroc,Black Morocco,,SNP (10K genome-wide),SNP,10143,1014,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1014; mismatches=3/10143; KING kinship=0.266; IBS0=0; Previously: Lacombe et al. 2013
Bombino bianco,Cococciola,,SNP (10K genome-wide),SNP,10199,1291,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1291; mismatches=2/10199; KING kinship=0.2923; IBS0=0; Previously: Lacombe et al. 2013
Cococciola,Bombino bianco,,SNP (10K genome-wide),SNP,10199,1291,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1291; mismatches=2/10199; KING kinship=0.2923; IBS0=0; Previously: Lacombe et al. 2013
Bombino bianco,Ruzevina (Jelaska),,SNP (10K genome-wide),SNP,10192,1335,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1335; mismatches=2/10192; KING kinship=0.2249; IBS0=0; Previously: Lacombe et al. 2013
