child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Sultanina,Black monukka,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.72, k2=0.27, kinship=0.32; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Black Morocco,Maroc gros,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Black Morocco,Teta de vaca tinta,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Laucou et al., 2018"
Teta de vaca tinta,Black Morocco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Laucou et al., 2018"
Blanc de Rhafsai,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cayetana blanca,Blanc de Rhafsai,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Blanquilina,Savagnin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Savagnin,Blanquilina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Blatina,Primitivo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Primitivo,Blatina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Blaufraenkisch,Heroldrebe,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.78, k2=0.22, kinship=0.31; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Blaufraenkisch,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.83, k2=0.16, kinship=0.29; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Heunisch Weiss,Blaufraenkisch,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.83, k2=0.16, kinship=0.29; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Blaufraenkisch,Zweigeltrebe blau,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Bombino nero,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Cococciola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Cococciola,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Colatamurro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Bombino bianco,Impigno b.,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Bergamini et al., 2016"
Bombino bianco,Montepulciano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Montepulciano,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Moscatello selvatico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2007"
Bombino bianco,Nosiola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Nosiola,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Ruzevina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.91, k2=0.08, kinship=0.27; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Ruzevina,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.91, k2=0.08, kinship=0.27; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Bombino bianco,Sanguinella,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Sanguinella,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Bombino bianco,Uva di Troia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Bergamini et al., 2016"
Quagliano (Bouteillan),Bombino nero,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Bergamini et al., 2013"
Brachetto,Moscato bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Ruffa et al., 2016"
Moscato bianco,Brachetto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Ruffa et al., 2016"
Lambrusca di Alessandria,Brachetto Migliardi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia aromatica di Parma,Brachetto Migliardi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Ruffa et al., 2016"
Braghina,Dinka zold,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Dinka zold,Braghina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Braghina,Kovidinka,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Kovidinka,Braghina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Breval negro,Danugue,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Danugue,Breval negro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Breval negro,Ferral (Spain) = Uvallon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Breval negro,More,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
More,Breval negro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Breval negro,Quiebratinajas tinto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Breval negro,Rojal tinta,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Rojal tinta,Breval negro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Breval negro,Torralba,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Brun Fourca,Pougayen,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Pougayen,Brun Fourca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Furmint,Bussanello,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.85, k2=0.15, kinship=0.29; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Raimondi et al., 2017"
Riesling italico,Bussanello,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Raimondi et al., 2017"
Cabernet franc,Cabernet sauvignon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.99, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Bowers and Meredith, 1997"
Cabernet franc,Carmenère,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Boursiquot et al., 2009"
Carmenère,Cabernet franc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Boursiquot et al., 2009"
Cabernet franc,Incrocio Manzoni 2.15,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Cipriani et al., 2010"
Cabernet franc,Merlot,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=3; Section D; Prev publication: Lacombe et al., 2013"
Cabernet franc,Txakoli = Hondarrabi beltza,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Txakoli = Hondarrabi beltza,Cabernet franc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Cabernet sauvignon,Marselan,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cabernet sauvignon,Rubinovyi Magaracha,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Goryslavets et al., 2010; Lacombe et al., 2013"
Cabernet sauvignon,Ruby Cabernet,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Buhner-Zaharieva et al., 2010; Lacombe et al., 2013"
Sauvignon blanc,Cabernet sauvignon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Bowers and Meredith, 1997"
Caddiu,Nieddera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Nieddera,Caddiu,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Moscato bianco,Calabre,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Calabrese (Nero d'Avola),Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Mantonico bianco,Calabrese (Nero d'Avola),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Calabrese di Montenuovo,Sangiovese,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Vouillamoz et al., 2007"
Sangiovese,Calabrese di Montenuovo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Vouillamoz et al., 2007"
Callet,Fogoneu,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Fogoneu,Callet,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Caloria,Termarina (Sciaccarello),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Termarina (Sciaccarello),Caloria,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Camaraou noir,Castets,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.8, k2=0.2, kinship=0.3; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Cayetana blanca,Camarate,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012; Lacombe et al., 2013"
Canaiolo nero,Colorino (Abrusco),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Colorino (Abrusco),Canaiolo nero,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Cannella nera,Visparola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Visparola,Cannella nera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Cannonau (Garnacha tinta),Marselan,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Canocazo,Heben,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Heben,Canocazo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Caprugnone,Termarina (Sciaccarello),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Termarina (Sciaccarello),Caprugnone,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Cardinal,Matilde,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.81, k2=0.19, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cardinal,Misket Rusenski,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.84, k2=0.16, kinship=0.29; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Muscat reine des vignes,Cardinal,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.9, k2=0.1, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cardinal,Ora,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Ora,Cardinal,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.91, k2=0.09, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cardinal,Prima,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Prima,Cardinal,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cardinal,Victoria,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.9, k2=0.1, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Carignan (Mazuelo),Castellana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Castellana blanca,Carignan (Mazuelo),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Carignan (Mazuelo),Ruby Cabernet,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Sultanina,Carina (Australie),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Syrah,Carina (Australie),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Carraresa,Orsolina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Raimondi et al. 2020 (Carraresa=Parmesana and Orsolina=Coccalona nera)"
Orsolina,Carraresa,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Raimondi et al. 2020 (Carraresa=Parmesana and Orsolina=Coccalona nera)"
Carrasquin,Savagnin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Savagnin,Carrasquin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
